Start,Open_Daily,Open_Log_Returns_Daily,Open_Without_Noise_Daily,Open_Weekly,Open_Log_Returns_Weekly,Open_Without_Noise_Weekly,Open_Monthly,Open_Log_Returns_Monthly,Open_Without_Noise_Monthly,Open_Quarterly,Open_Log_Returns_Quarterly,Open_Without_Noise_Quarterly,High_Daily,High_Log_Returns_Daily,High_Without_Noise_Daily,High_Weekly,High_Log_Returns_Weekly,High_Without_Noise_Weekly,High_Monthly,High_Log_Returns_Monthly,High_Without_Noise_Monthly,High_Quarterly,High_Log_Returns_Quarterly,High_Without_Noise_Quarterly,Low_Daily,Low_Log_Returns_Daily,Low_Without_Noise_Daily,Low_Weekly,Low_Log_Returns_Weekly,Low_Without_Noise_Weekly,Low_Monthly,Low_Log_Returns_Monthly,Low_Without_Noise_Monthly,Low_Quarterly,Low_Log_Returns_Quarterly,Low_Without_Noise_Quarterly,Close_Daily,Close_Log_Returns_Daily,Close_Without_Noise_Daily,Close_Weekly,Close_Log_Returns_Weekly,Close_Without_Noise_Weekly,Close_Monthly,Close_Log_Returns_Monthly,Close_Without_Noise_Monthly,Close_Quarterly,Close_Log_Returns_Quarterly,Close_Without_Noise_Quarterly,Volume_Daily,Volume_Log_Returns_Daily,Volume_Without_Noise_Daily,Volume_Weekly,Volume_Log_Returns_Weekly,Volume_Without_Noise_Weekly,Volume_Monthly,Volume_Log_Returns_Monthly,Volume_Without_Noise_Monthly,Volume_Quarterly,Volume_Log_Returns_Quarterly,Volume_Without_Noise_Quarterly,Market Cap_Daily,Market Cap_Log_Returns_Daily,Market Cap_Without_Noise_Daily,Market Cap_Weekly,Market Cap_Log_Returns_Weekly,Market Cap_Without_Noise_Weekly,Market Cap_Monthly,Market Cap_Log_Returns_Monthly,Market Cap_Without_Noise_Monthly,Market Cap_Quarterly,Market Cap_Log_Returns_Quarterly,Market Cap_Without_Noise_Quarterly
2021-02-15,48643.603406616,0.014820699136617571,48643.603406616,,,48613.80855495318,,,,,,,48884.837314601,-0.029412520819733376,48884.837314601,,,50268.21982242058,,,,,,,46167.980204254,-0.021845177557250423,46167.980204254,,,47450.37770944756,,,,,,,47981.977492583,-0.026308252152570988,47981.977492583,,,49262.67105300786,,,,,,,121933582464.31572,-0.053201410620415696,121933582464.31572,,,131353392227.1305,,,,,,,890979166011.1172,-0.02108317310741536,890979166011.1172,,,912834917678.6956,,,,,,
2021-02-16,47927.987260302,-0.024741891590486783,47927.987260302,,,49179.26744851403,,,,,,,50344.017500916,-0.04221822282725148,50344.017500916,,,51215.762143262305,,,,,,,47187.624536482,-0.03949715811560507,47187.624536482,,,48236.41295273571,,,,,,,49261.050774171,-0.05656123689062386,49261.050774171,,,50368.77607993848,,,,,,,128596282134.78947,-0.10417099713305147,128596282134.78947,,,136650541906.25606,,,,,,,909963253204.201,-0.04123851352894889,909963253204.201,,,927587092070.263,,,,,,
2021-02-17,49128.607890832,-0.05856845180844601,49128.607890832,,,50352.37515730983,,,,,,,52514.956601818,0.0004043460623654956,52514.956601818,,,52723.0685335715,,,,,,,49088.69796565,-0.03664004696458283,49088.69796565,,,49415.39100812758,,,,,,,52127.620932861,0.009072210871480123,52127.620932861,,,51730.87890417069,,,,,,,142714894908.7139,0.17242878129026873,142714894908.7139,,,135519080670.33298,,,,,,,948273280355.4424,-0.019419199917087335,948273280355.4424,,,953794033773.4325,,,,,,
2021-02-18,52091.9258349,0.01017229509709551,52091.9258349,,,51680.82434733451,,,,,,,52493.726678308,-0.06874111239759752,52493.726678308,,,53798.73245396922,,,,,,,50920.666933165,0.0012612214430089226,50920.666933165,,,50669.693957606876,,,,,,,51656.846873218,-0.07706428894105118,51656.846873218,,,52822.16463965783,,,,,,,120111456625.69244,0.06054449772827224,120111456625.69244,,,137184769767.92184,,,,,,,966867951236.198,-0.022655052471272332,966867951236.198,,,974061605417.4713,,,,,,
2021-02-19,51564.717399117,-0.07967267830343028,51564.717399117,,,52784.26232509644,,,,,,,56229.120609577,-0.022872144895130973,56229.120609577,,,55013.9572187242,,,,,,,50856.485178347,-0.07383974819560724,50856.485178347,,,50920.799097140705,,,,,,,55795.155052979,-0.003821558305675241,55795.155052979,,,53684.77999350745,,,,,,,113055134900.88724,-0.21700172434572018,113055134900.88724,,,136923676404.84143,,,,,,,989022402978.7488,-0.057838632799913914,989022402978.7488,,,989933289842.8584,,,,,,
2021-02-20,55841.110508027,-0.002297101059283985,55841.110508027,,,53649.154581000505,,,48138.93053863569,,,,57530.021690749,-0.013326579816490576,57530.021690749,,,55187.42650716863,,,49794.63220004493,,,,54753.834239833,-0.014625871989699526,54753.834239833,,,51081.3334217479,,,45976.964503239586,,,,56008.787435495,-0.023977120843209628,56008.787435495,,,53613.166237910744,,,48193.809823613454,,,,140453622250.90015,0.004865820461602113,140453622250.90015,,,141035302415.4281,,,126198735990.70802,,,,1047912759137.8969,-0.013516966436016629,1047912759137.8969,,,991572758796.467,,,895493666469.9279,,,
2021-02-21,55969.530622648,-0.025428681857085838,55969.530622648,51595.354703206,-0.023673687197859974,53652.76337962606,,,48161.28176282903,,,,58301.831486473,0.015397379231188718,58301.831486473,53756.93026892028,-0.022966979351807103,55110.771593970436,,,50102.88143204822,,,,55560.541830753,0.11731635645767988,55560.541830753,50647.975841212006,-0.009695774988865185,50695.30444965579,,,46291.553814294886,,,,57367.946141722,0.05766024535728612,57367.946141722,52885.626386147,-0.017285714414909233,53332.84362450966,,,48457.9433923931,,,,139771860152.9566,-0.06568650705756207,139771860152.9566,129519547634.0365,-0.028888791382372332,134441939434.50662,,,128265649054.00253,,,,1062173524746.624,0.04119476613727593,1062173524746.624,973598905381.4612,-0.019222396017625508,987778808456.6108,,,899323668972.8812,,,
2021-02-22,57411.011820817,0.05940230009557288,57411.011820817,,,53361.927016299036,,,48432.25811164847,,,,57411.011820817,0.05940230009557288,57411.011820817,,,55416.78027929301,,,50140.11277691798,,,,49410.201627632,0.0878176819099428,49410.201627632,,,49867.45867527885,,,45860.92119588046,,,,54153.655191753,0.1099651791497308,54153.655191753,,,52749.786303469155,,,48340.402472998416,,,,149261235644.12186,-0.3516026737880084,149261235644.12186,,,147835146325.61328,,,130774757360.42815,,,,1019306544378.4252,0.1098599526685873,1019306544378.4252,,,984960662557.7195,,,896900585110.6721,,,
2021-02-23,54099.980661749,0.10126237348506885,54099.980661749,,,52762.971609638604,,,48301.26779591615,,,,54099.980661749,0.054634629671626,54099.980661749,,,54161.010374787016,,,50156.165069782524,,,,45256.179829757,-0.041399172956947006,45256.179829757,,,49117.327210988,,,46224.77502586479,,,,48514.382154476,-0.021680178065643953,48514.382154476,,,51318.39369250548,,,48573.153652995476,,,,212151513117.8704,0.195043080734382,212151513117.8704,,,159990174843.41425,,,132648407488.79187,,,,913257487103.7424,-0.015117113434404379,913257487103.7424,,,967758948802.7146,,,899270711178.6779,,,
2021-02-24,48889.930494258,-0.015792089646241778,48889.930494258,,,51348.00915217183,,,48575.71951679481,,,,51223.540344033,-0.011034979452938994,51223.540344033,,,53007.74977366764,,,50613.64772347958,,,,47169.071104729,-0.0020150844133329463,47169.071104729,,,47729.2712286613,,,47026.45898181893,,,,49577.667053636,0.04550115529016402,49577.667053636,,,50000.71200823941,,,49327.16754735699,,,,174558097499.38934,0.337125352471534,174558097499.38934,,,156300036358.05444,,,126547362810.59512,,,,927168184009.3646,-0.0047178039969690624,927168184009.3646,,,945674623404.4294,,,912640745368.8335,,,
2021-02-25,49668.13321001,0.055501142366939406,49668.13321001,,,50007.479273569355,,,49315.904451173126,,,,51791.921327804,0.0681337992541377,51791.921327804,,,51155.326511616644,,,51212.31361852367,,,,47264.216595606,0.06026434941825529,47264.216595606,,,46007.471300432015,,,47354.87084279774,,,,47372.377990661,0.024945720952520713,47372.377990661,,,48081.16663808626,,,49387.78274804712,,,,124602948614.8466,-0.09315792424652566,124602948614.8466,,,152258869608.36554,,,121545415061.53918,,,,931552716323.3296,0.06984578416548318,931552716323.3296,,,910897980735.7788,,,921446058550.6127,,,
2021-02-26,46986.597533968,0.015454476574271323,46986.597533968,,,48101.01007871659,,,49329.17460190819,,,,48380.671216384,0.0007054532123541614,48380.671216384,,,50058.47468261848,,,51213.729900597216,,,,44499.997793876,-0.014192399956995078,44499.997793876,,,45167.5994656117,,,47586.677607774516,,,,46205.257719958,6.371713820096639e-05,46205.257719958,,,47405.58255832131,,,49933.99724466815,,,,136768565573.61696,0.13115780539554667,136768565573.61696,,,142880287089.77594,,,125131392752.4694,,,,868707953809.0167,-0.010993548754999928,868707953809.0167,,,889476243321.4384,,,922672052400.078,,,
2021-02-27,46266.026627925,0.0028926830758852344,46266.026627925,,,47439.90372799665,,,49914.37024262174,,,,48346.552952293,0.03806145386582541,48346.552952293,,,49135.290965177475,,,51758.39839321616,,,,45136.062526661,0.044662149605074176,45136.062526661,,,45874.63736625575,,,48334.65572342151,,,,46202.313746958,0.026661990788857472,46202.313746958,,,47402.23773797446,,,50562.97583686883,,,,119956885361.7064,0.2347694169476258,119956885361.7064,,,120691176596.31183,,,124665122973.78735,,,,878310825155.0222,0.0508763484968115,878310825155.0222,,,889579200705.2501,,,933444093445.7262,,,
2021-02-28,46132.387057359,0.022431907013960112,46132.387057359,49922.00962944086,0.03445039899506515,47417.112989360074,47678.348953341665,-0.008281919656294377,50524.20350894085,,,,46540.991962894,-0.06673026010229857,46540.991962894,51113.52432656771,0.020453199506325515,49427.34908155972,49546.67115991358,-0.010922271739006367,52259.99958358288,,,,43164.542809999,-0.04198935610242253,43164.542809999,45985.753184037145,0.013306881071939244,45902.19704318594,45827.411936163495,-0.00858434072431472,48704.44435330337,,,,44986.744834586,-0.09677453952185747,44986.744834586,48144.62838457543,0.012669006533138934,47631.324639597085,47994.77106481625,-0.011124136102227252,50959.13047593967,,,,94856286509.80986,-0.17295602379431638,94856286509.80986,144593647474.4802,0.040054147674319716,100092656590.26231,133779111924.48004,-0.004930166591146822,119560929383.95729,,,,834743254119.4801,-0.06024713250952705,834743254119.4801,910435280699.7687,0.01992949809071165,890563773573.3829,890287039201.152,-0.009872724026046525,943138782222.8134,,,
2021-03-01,45109.070026715,-0.09470553863288508,45109.070026715,,,47584.38786283361,,,50904.41279519831,,,,49752.650170761,-0.008540309535728435,49752.650170761,,,49826.03617741857,,,52918.077819406375,,,,45015.584230531,-0.04633078062307202,45015.584230531,,,45649.40669447713,,,49103.8408426727,,,,49557.936855621,0.026837875971953334,49557.936855621,,,47824.82024361873,,,51577.92794793798,,,,112766464735.36375,0.010383712049289522,112766464735.36375,,,112070390660.43697,,,123986957653.12424,,,,886579969867.6401,-0.021442939720651522,886579969867.6401,,,891272384862.6237,,,950576020218.1106,,,
2021-03-02,49589.983816828,0.02291693741954243,49589.983816828,,,47848.509391373744,,,51512.869803959635,,,,50179.372781384,-0.0454589120240779,50179.372781384,,,49835.66042709073,,,53395.18376854387,,,,47150.26015529,-0.02086872434656971,47150.26015529,,,46080.85783443527,,,49748.4570464107,,,,48245.59608153,-0.047520135718988075,48245.59608153,,,48148.64981794277,,,52053.45555824509,,,,111601588572.5958,0.029428271678351145,111601588572.5958,,,118136465921.65,,,119251481404.14426,,,,905796140014.7062,-0.036547120233843884,905796140014.7062,,,894224964274.4967,,,961640695742.866,,,
2021-03-03,48466.456336849,-0.04013299499929674,48466.456336849,,,48166.26719250826,,,52062.79295350346,,,,52513.115293311,0.014853716477303092,52513.115293311,,,50099.381154055205,,,53773.64855874545,,,,48144.564786964,0.010679214639546698,48144.564786964,,,46355.32567057044,,,50300.79374556811,,,,50593.579779577,0.04177070793984516,50593.579779577,,,48615.10533027241,,,52388.91466026084,,,,108365200914.1684,-0.09517938330602138,108365200914.1684,,,114174925329.22269,,,119156740595.14053,,,,939512750119.2106,0.019983027236630195,939512750119.2106,,,899702880555.0138,,,969092709208.4899,,,
2021-03-04,50451.119242724,0.04047225872507576,50451.119242724,,,48622.51595497407,,,52356.88089093478,,,,51738.864851054,0.04646164914849996,51738.864851054,,,50622.539936062785,,,54169.350480487265,,,,47633.154237724,0.025915216238705244,47633.154237724,,,47219.832912384445,,,50618.43351038638,,,,48523.779583539,-0.007762592777551843,48523.779583539,,,49381.80042015854,,,52648.41143080611,,,,119186130857.47658,0.011194656884868733,119186130857.47658,,,115353533966.94576,,,116979841375.4073,,,,920924781727.3862,0.03474858418965707,920924781727.3862,,,911869727278.285,,,978479433125.0309,,,
2021-03-05,48450.016215223,-0.0076070756443819025,48450.016215223,,,49305.66338428001,,,52601.782154244494,,,,49389.980902438,0.0062561662573766465,49389.980902438,,,50987.48438143691,,,54658.23518520148,,,,46414.588639148,-0.015846533929450957,46414.588639148,,,47630.56214073284,,,50845.588411487355,,,,48901.915683951,0.00035005264956497353,48901.915683951,,,49758.30832922531,,,53378.60640310397,,,,117859323450.23126,0.1890207450729309,117859323450.23126,,,109600116572.5821,,,122468736312.65065,,,,889473556807.4288,-0.013590631665765844,889473556807.4288,,,917992125900.1985,,,982920742374.62,,,
2021-03-06,48819.984558032,-0.0010790865276646918,48819.984558032,,,49670.9897810995,,,53352.367672229615,,,,49081.953510424,-0.04632624343547652,49081.953510424,,,51290.18841676334,,,55108.21639629722,,,,47155.957542722,-0.03575848111673389,47155.957542722,,,48756.411280836604,,,51556.47595349393,,,,48884.800434591,-0.05035114645712153,48884.800434591,,,50723.91374850617,,,53597.88697881267,,,,97560333723.04031,0.12056775856155391,97560333723.04031,,,102569091189.34235,,,120358101210.01204,,,,901644582923.7635,-0.03730682441221121,901644582923.7635,,,933482548051.7532,,,995710230622.7025,,,
2021-03-07,48872.693979548,-0.04132057073468347,48872.693979548,48537.04631084557,-0.017350867199184813,50621.31467504865,,,53575.734565823215,,,,51409.226747725,-0.0176921963549785,51409.226747725,50580.737751013854,-0.007206589923868807,52079.92399137872,,,55307.30257266497,,,,48872.693979548,-0.010228917659393651,48872.693979548,47198.114795989575,-0.013205572399566897,49363.159348380366,,,51751.861560346675,,,,51409.226747725,-0.0176921963549785,51409.226747725,49445.26216664771,-0.007766776392468068,51580.03590261366,,,53925.26803356533,,,,86479140578.54686,-0.16161115037774781,86479140578.54686,107688311833.06042,0.014829230080460717,93153721722.17612,,,121546721874.03694,,,,935917409235.7894,-0.01141524550516002,935917409235.7894,911407027242.275,-0.009367307158763603,945950278842.5099,,,998835154508.7755,,,
2021-03-08,50934.444601724,-0.0257878351101124,50934.444601724,,,51450.18877043376,,,53876.257696204375,,,,52326.862441311,-0.04690961345199187,52326.862441311,,,53399.40072367143,,,55310.52842150428,,,,49375.174275611,-0.05133468930522324,49375.174275611,,,50036.21664403671,,,51713.59156171664,,,,52326.862441311,-0.04544030853092026,52326.862441311,,,52910.46274016558,,,53656.73896036312,,,,101647849696.18729,-0.14201128279411393,101647849696.18729,,,108681978642.01492,,,119446914936.6273,,,,946662347610.6324,-0.06084163517823897,946662347610.6324,,,966532570606.4246,,,999821752564.7804,,,
2021-03-09,52265.016204683,-0.048362300259868464,52265.016204683,,,52829.088409873606,,,53612.659491012666,,,,54839.979170391,-0.04364433984126571,54839.979170391,,,54499.26929075372,,,55289.970490089996,,,,51976.019157041,-0.022794206659708018,51976.019157041,,,51448.54924610028,,,51425.4960845445,,,,54759.461685978,-0.02237900755015334,54759.461685978,,,54045.66108179133,,,53525.78112215045,,,,117158259798.89165,-0.027745241586353046,117158259798.89165,,,119520478936.84904,,,121782807070.218,,,,1006047046299.8694,-0.025701801621481887,1006047046299.8694,,,990874379662.7407,,,997274524608.5764,,,
2021-03-10,54854.79160754,-0.018253891716359324,54854.79160754,,,53986.30269487526,,,53516.097279278656,,,,57286.432450221,-0.014641046772415131,57286.432450221,,,56455.11171652379,,,55167.87631639298,,,,53174.377203494,-0.024312543615974288,53174.377203494,,,52710.648713654446,,,51869.81505381083,,,,55998.739272912,-0.02877828528478402,55998.739272912,,,55902.21806024512,,,53953.9459270495,,,,120454358101.13034,-0.1404869134920824,120454358101.13034,,,123946235522.45346,,,114166640103.59578,,,,1032239421687.4232,-0.016499951110188472,1032239421687.4232,,,1020895830497.0621,,,999213012553.3892,,,
2021-03-11,55865.299828819,-0.032606274363767646,55865.299828819,,,55814.88681796436,,,53918.04126010228,,,,58131.335829341,0.0017274969982952145,58131.335829341,,,57741.20408169636,,,55832.95822248859,,,,54483.025390398,-0.012989513087563728,54483.025390398,,,54260.75221184674,,,51734.82694505115,,,,57633.699811129,0.006188150512005602,57633.699811129,,,56890.10033339997,,,53981.89267465536,,,,138622973047.75595,0.046254579041682974,138622973047.75595,,,131446047590.45361,,,118013337395.24239,,,,1049412610454.1602,-0.010004136741925514,1049412610454.1602,,,1046044282627.8016,,,1007131414473.9509,,,
2021-03-12,57716.881672776,0.008119656641039415,57716.881672776,,,56839.54622604815,,,53921.37343795391,,,,58031.000810363,-0.060693833528900835,58031.000810363,,,58913.262812227615,,,55501.084525388396,,,,55195.349719158,-0.016065894057170505,55195.349719158,,,54900.55524234257,,,52462.2383041903,,,,57278.155019056,-0.06782786105278428,57278.155019056,,,57356.34554703045,,,54246.61915855863,,,,132357056562.19308,-0.011402255740198543,132357056562.19308,,,131037457869.74176,,,117467514809.15237,,,,1059963767316.9438,-0.034146699030262344,1059963767316.9438,,,1061611903216.7732,,,1008046025961.5936,,,
2021-03-13,57250.137875209,-0.06703323957438669,57250.137875209,,,57295.0362292895,,,54205.43641426915,,,,61662.205960194,0.0007172173058565559,61662.205960194,,,58828.58091124291,,,56121.2200936141,,,,56089.273978716,-0.057013188787920346,56089.273978716,,,55539.44088102118,,,52840.47438013186,,,,61297.997385093,0.03178938496233167,61297.997385093,,,57633.761130007886,,,54912.65804064429,,,,133874862330.59612,0.09001628872537897,133874862330.59612,,,125022031222.57692,,,113811572843.846,,,,1096783082569.1348,-0.028031750969392522,1096783082569.1348,,,1066556292788.0278,,,1019246702489.1974,,,
2021-03-14,61219.3484261,0.034379886242051426,61219.3484261,55729.41717383586,-0.02136342830591481,57618.81529294035,,,54831.286106349646,,,,61617.996614711,0.017470064768656784,61617.996614711,57699.401896647425,-0.02085343636025214,59161.73475419615,,,56590.44090492603,,,,59380.018943745,0.0704928781690315,59380.018943745,54239.03409545186,-0.016288165334932662,55599.375392170514,,,53195.40554914118,,,,59380.018943745,0.06354776689032293,59380.018943745,56953.56207988914,-0.008985737150568813,58105.323280396085,,,55163.62732542362,,,,122350418659.2234,-0.044695862298898735,122350418659.2234,123780825456.56825,-0.032867241163512105,111454689504.76103,,,114423841351.8453,,,,1127962802204.3772,0.0500840036753248,1127962802204.3772,1045581582591.7916,-0.017877424425166415,1067899826711.9885,,,1026089292522.5219,,,
2021-03-15,59150.403028178,0.06241843351418428,59150.403028178,,,58106.48247139576,,,55084.798787668886,,,,60550.874707961,0.06414331349760308,60550.874707961,,,59838.46792473243,,,57000.27337239538,,,,55338.280935723,0.03578462875087177,55338.280935723,,,55694.53488614842,,,53405.35336238389,,,,55723.949158947,-0.013051524529966009,55723.949158947,,,58142.02162101258,,,55186.40945291366,,,,127943028372.5734,-0.01459555412823916,127943028372.5734,,,120572131439.73947,,,117543296082.24983,,,,1072861279123.0306,0.03836963786890715,1072861279123.0306,,,1076066898671.6392,,,1030021054321.8632,,,
2021-03-16,55571.193837491,-0.02287975618486339,55571.193837491,,,58154.31440765689,,,55137.17149789045,,,,56788.88400522,-0.03588361692927495,56788.88400522,,,59906.452265662585,,,56885.308159640204,,,,53393.033648816,-0.018251696789924565,53393.033648816,,,56017.14663748428,,,53812.647594100934,,,,56455.998436302,-0.03918222713886481,56455.998436302,,,58196.824150190325,,,55825.18228636088,,,,129824122177.71211,0.2268050777939625,129824122177.71211,,,124950204000.33167,,,113551154682.01703,,,,1032475724522.9332,-0.014061767031067842,1032475724522.9332,,,1079960734514.4966,,,1034875769211.1056,,,
2021-03-17,56857.306066143,-0.03514409420450396,56857.306066143,,,58228.355435644684,,,55796.597680254294,,,,58863.677485496,-0.01953029006743013,58863.677485496,,,59809.06491858064,,,57273.9455855838,,,,54376.494725263,-0.052152425454531005,54376.494725263,,,56278.387421733874,,,53915.010181628306,,,,58711.978740212,0.017602904470747766,58711.978740212,,,57840.327652130545,,,55790.669602708644,,,,103479709533.5446,-0.08964023759852571,103479709533.5446,,,117628682218.24695,,,108443672545.4237,,,,1047096715188.0652,-0.04106781488990424,1047096715188.0652,,,1082053688537.5929,,,1038579330065.1616,,,
